sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_name_2016,nswscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Ballarat,201,22,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,94.62365591,3,0,3.513868753,1,1.090909091,3
Ballarat,201,23,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,59.55574183,1,1,2.332226538,3,1.090909091,3
Ballarat,201,24,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,61.29032258,0,0,1.944118916,3,1.090909091,3
Ballarat,201,25,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,109.4320226,3,1,0.854181903,3,1.090909091,3
Ballarat,201,26,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,167.3432682,3,2,2.414998954,2,1.090909091,3
Ballarat,201,27,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,106.6993464,3,0,2.129433899,3,1.090909091,3
Ballarat,201,31,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,100.0490918,3,0,4.186003122,0,1.090909091,3
Ballarat,201,32,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,44.40860215,2,0,3.632514716,1,1.090909091,3
Ballarat,201,33,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,120.1780415,3,1,2.679877371,2,1.090909091,3
Ballarat,201,34,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,92.81183932,0,1,2.974376199,2,1.090909091,3
Ballarat,201,35,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,55.01858736,3,3,5.953587664,0,1.090909091,3
Ballarat,201,36,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,299.8643148,3,0,3.311054172,1,1.090909091,3
Ballarat,201,39,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,57.23923197,0,0,4.101681028,1,1.090909091,3
Ballarat,201,41,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,385.7769974,3,0,3.143175336,1,1.090909091,3
Ballarat,201,42,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,170.6214689,3,0,3.278925725,1,1.090909091,3
Ballarat,201,43,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,37.76150628,2,0,7.91226694,0,1.090909091,3
Ballarat,201,44,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,149.9475891,3,0,3.725889106,1,1.090909091,3
Ballarat,201,45,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,37.42964353,3,0,2.600989862,2,1.090909091,3
Ballarat,201,51,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,124.9031008,3,0,1.937061945,3,1.090909091,3
Ballarat,201,52,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,124.9031008,3,0,3.103539944,2,1.090909091,3
Ballarat,201,53,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,124.9031008,3,0,2.796171833,2,1.090909091,3
Ballarat,201,54,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,77.23995881,3,0,4.382793928,0,1.090909091,3
Ballarat,201,55,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,28.23674476,1,0,3.816165329,1,1.090909091,3
Ballarat,201,56,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,77.36625514,2,0,4.886390714,0,1.090909091,3
Ballarat,201,59,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,32.63506064,1,0,2.50071786,2,1.090909091,3
Ballarat,201,61,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,36.63101604,2,0,3.143009549,2,1.090909091,3
Ballarat,201,62,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,48.37872892,0,0,5.686892743,0,1.090909091,3
Ballarat,201,63,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,1.773533424,0,0,7.011999053,0,1.090909091,3
Ballarat,201,71,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,63.18944844,0,0,4.723412715,0,1.090909091,3
Ballarat,201,72,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,121.3250518,2,0,3.421869162,1,1.090909091,3
Ballarat,201,73,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,121.3250518,2,0,4.497532778,0,1.090909091,3
Ballarat,201,74,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,45.84103512,2,0,5.573563214,0,1.090909091,3
Ballarat,201,81,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,23.84792627,2,0,5.655389247,0,1.090909091,3
Ballarat,201,82,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,70.07874016,1,0,6.466863482,0,1.090909091,3
Ballarat,201,83,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,28.4843869,2,0,8.179175482,0,1.090909091,3
Ballarat,201,84,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,72.19589258,3,0,8.856694752,0,1.090909091,3
Ballarat,201,85,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,-13.77018044,1,0,7.898510667,0,1.090909091,3
Ballarat,201,89,12.29298026,0,-13.47112825,0,303.5,275,3,3,55000,1,,,-44.44444444,-30.06535948,16.95685087,0,0,2,2.139011948,3,11608,11916,2.653342522,3,Ballarat,,2,35.57951482,2,0,6.236086517,0,1.090909091,3
Bendigo,202,11,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,162.4301676,3,0,2.370665054,3,0,2
Bendigo,202,12,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,200,3,0,0.88720848,3,0,2
Bendigo,202,13,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,85.10775169,3,0,2.433548324,2,0,2
Bendigo,202,14,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,57.54245754,1,0,2.385195332,3,0,2
Bendigo,202,21,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,266.7464115,2,0,4.31410034,0,0,2
Bendigo,202,22,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,94.62365591,3,0,3.513868753,1,0,2
Bendigo,202,23,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,50.6231199,3,1,2.332226538,3,0,2
Bendigo,202,24,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,44.97681607,2,0,1.944118916,3,0,2
Bendigo,202,25,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,109.4320226,2,1,0.854181903,3,0,2
Bendigo,202,26,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,167.3432682,0,2,2.414998954,2,0,2
Bendigo,202,27,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,149.9424626,3,0,2.129433899,3,0,2
Bendigo,202,31,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,100.0490918,2,0,4.186003122,0,0,2
Bendigo,202,32,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,45.21841795,3,0,3.632514716,1,0,2
Bendigo,202,33,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,120.1780415,1,1,2.679877371,2,0,2
Bendigo,202,34,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,75.04587156,3,1,2.974376199,2,0,2
Bendigo,202,35,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,75.03075031,3,3,5.953587664,0,0,2
Bendigo,202,36,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,299.8643148,2,0,3.311054172,1,0,2
Bendigo,202,39,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,94.59751486,3,0,4.101681028,1,0,2
Bendigo,202,41,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,385.7769974,3,0,3.143175336,1,0,2
Bendigo,202,42,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,182.369146,3,0,3.278925725,1,0,2
Bendigo,202,43,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,2.941176471,2,0,7.91226694,0,0,2
Bendigo,202,44,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,149.9475891,3,0,3.725889106,1,0,2
Bendigo,202,45,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,103.9615846,3,0,2.600989862,2,0,2
Bendigo,202,51,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,124.9031008,2,0,1.937061945,3,0,2
Bendigo,202,52,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,124.9031008,2,0,3.103539944,2,0,2
Bendigo,202,53,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,124.9031008,2,0,2.796171833,2,0,2
Bendigo,202,54,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,77.23995881,3,0,4.382793928,0,0,2
Bendigo,202,55,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,10.85876508,1,0,3.816165329,1,0,2
Bendigo,202,56,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,50,2,0,4.886390714,0,0,2
Bendigo,202,59,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,99.89094875,3,0,2.50071786,2,0,2
Bendigo,202,61,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,2.356202356,1,0,3.143009549,2,0,2
Bendigo,202,62,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,-6.28342246,1,0,5.686892743,0,0,2
Bendigo,202,63,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,12.77227723,2,0,7.011999053,0,0,2
Bendigo,202,71,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,55.21367521,3,0,4.723412715,0,0,2
Bendigo,202,72,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,97.01230228,3,0,3.421869162,1,0,2
Bendigo,202,73,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,97.01230228,3,0,4.497532778,0,0,2
Bendigo,202,74,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,4.76900149,1,0,5.573563214,0,0,2
Bendigo,202,81,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,-4.468275246,1,0,5.655389247,0,0,2
Bendigo,202,82,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,35.95505618,2,0,6.466863482,0,0,2
Bendigo,202,83,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,21.36075949,3,0,8.179175482,0,0,2
Bendigo,202,84,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,58.84221673,2,0,8.856694752,0,0,2
Bendigo,202,85,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,-13.48637016,2,0,7.898510667,0,0,2
Bendigo,202,89,10.06701836,1,-3.524370408,1,295,290,3,3,56700,1,,,-23.68421053,25.45454545,11.06382979,1,3,0,6.754870247,0,11034,11165,1.187239442,1,Bendigo,,2,11.11111111,2,0,6.236086517,0,0,2
Geelong,203,11,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,162.4301676,0,0,2.370665054,3,-1.913875598,1
Geelong,203,12,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,200,2,0,0.88720848,3,-1.913875598,1
Geelong,203,13,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,84.34217109,3,0,2.433548324,2,-1.913875598,1
Geelong,203,14,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,10.63122924,1,0,2.385195332,3,-1.913875598,1
Geelong,203,21,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,40,1,0,4.31410034,0,-1.913875598,1
Geelong,203,22,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,79.18398187,3,0,3.513868753,1,-1.913875598,1
Geelong,203,23,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,58.01697186,3,1,2.332226538,3,-1.913875598,1
Geelong,203,24,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,44.97681607,0,0,1.944118916,3,-1.913875598,1
Geelong,203,25,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,74.8253493,1,1,0.854181903,3,-1.913875598,1
Geelong,203,26,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,14.1797197,1,2,2.414998954,2,-1.913875598,1
Geelong,203,27,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,149.9424626,0,0,2.129433899,3,-1.913875598,1
Geelong,203,31,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,36.55115512,2,0,4.186003122,0,-1.913875598,1
Geelong,203,32,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,53.61890694,3,0,3.632514716,1,-1.913875598,1
Geelong,203,33,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,126.3803681,3,1,2.679877371,2,-1.913875598,1
Geelong,203,34,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,75.04587156,1,1,2.974376199,2,-1.913875598,1
Geelong,203,35,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,75.03075031,1,3,5.953587664,0,-1.913875598,1
Geelong,203,36,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,92.78557114,3,0,3.311054172,1,-1.913875598,1
Geelong,203,39,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,94.59751486,3,0,4.101681028,1,-1.913875598,1
Geelong,203,41,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,133.3525678,1,0,3.143175336,1,-1.913875598,1
Geelong,203,42,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,182.369146,3,0,3.278925725,1,-1.913875598,1
Geelong,203,43,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,22.98025135,3,0,7.91226694,0,-1.913875598,1
Geelong,203,44,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,107.651715,2,0,3.725889106,1,-1.913875598,1
Geelong,203,45,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,103.9615846,2,0,2.600989862,2,-1.913875598,1
Geelong,203,51,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,66.5577342,3,0,1.937061945,3,-1.913875598,1
Geelong,203,52,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,66.5577342,3,0,3.103539944,2,-1.913875598,1
Geelong,203,53,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,66.5577342,3,0,2.796171833,2,-1.913875598,1
Geelong,203,54,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,87.64705882,3,0,4.382793928,0,-1.913875598,1
Geelong,203,55,12.29298026,0,-4.387195077,1,235,260,3,3,63500,2,,,26,-4.716981132,7.954062101,3,1,0,3.647541779,1,18850,19140,1.538461538,2,Geelong,,2,43.48370927,3,0,3.816165329,1,-1.913875598,1
