sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_code,NSWscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,unemprate,unempscore,numbus_industry201315mvmt,_201315score
New South Wales - Central West,103,24,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,123.5491071,3,1,1.983106736,2,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,25,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,229.5609756,3,3,0.842000852,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,26,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,107.8144078,3,1,2.189164464,2,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,27,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,118.940754,3,1,1.637641677,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,31,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,100,3,1,1.48376513,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,32,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,63.74100719,2,2,3.672178202,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,33,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,95.09493671,1,3,3.087091782,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,34,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,64.21052632,2,2,3.928639959,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,35,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,30.92783505,1,2,3.215717391,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,36,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,34.8219333,0,0,4.462419792,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,39,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,199.1525424,3,0,1.495232111,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,41,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,178.4194529,3,1,3.48189448,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,42,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,67.11349419,0,0,4.393815552,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,43,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,-16.6841553,1,0,5.277350171,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,44,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,91.00850547,3,0,3.334412454,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,45,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,200,3,0,2.763530685,2,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,51,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,121.3716108,2,0,2.535082122,2,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,52,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,121.3716108,2,0,2.826080167,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,53,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,121.3716108,2,0,3.294490254,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,54,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,28.89963724,2,0,4.703538895,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,55,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,87.4435411,3,0,1.166403088,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,56,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,66.50717703,2,0,3.351366358,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,59,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,62.62295082,3,0,2.833331772,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,61,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,36.69821241,1,0,1.418062031,3,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,62,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,20.10928962,1,0,5.58626565,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,63,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,57.23172628,3,0,2.852111249,1,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,71,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,66.56394453,3,0,3.517283791,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,72,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,119.8770492,3,0,4.54891329,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,73,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,119.8770492,3,0,2.452576498,2,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,74,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,64.35006435,1,0,6.827084124,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,81,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,35.52795031,0,0,5.323702597,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,82,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,57.66016713,1,0,8.599890638,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,83,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,-5.123339658,1,0,7.394282019,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,84,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,143.3476395,1,0,5.816067226,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,85,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,6.95900858,0,0,8.407560815,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
New South Wales - Central West,103,89,11.30414741,0,-3.84646945,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,18.46361186,1,0,3.879472423,0,18054,18365,1.722609948,2,2.662458459,2,-1.242236025,1
Coffs Harbour - Grafton,104,11,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,433.2935561,2,0,1.775513209,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,12,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,500.2145923,3,0,1.775513209,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,13,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,161.1739365,2,1,1.934726957,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,14,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,11.54684096,1,0,1.38456451,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,21,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,299.4708995,2,0,3.044104943,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,22,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,165.1234568,3,0,2.395599968,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,23,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,130.9475397,3,2,2.744430198,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,24,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,123.5491071,2,1,1.983106736,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,25,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,229.5609756,0,3,0.842000852,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,26,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,120.0889248,3,1,2.189164464,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,27,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,118.940754,2,1,1.637641677,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,31,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,100,2,1,1.48376513,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,32,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,21.76560122,2,2,3.672178202,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,33,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,33.96674584,1,3,3.087091782,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,34,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,9.89010989,2,2,3.928639959,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,35,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,8.955223881,2,2,3.215717391,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,36,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,88.31775701,3,0,4.462419792,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,39,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,199.1525424,1,0,1.495232111,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,41,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,122.9712859,2,1,3.48189448,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,42,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,12.34106208,0,0,4.393815552,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,43,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,-13.05285868,1,0,5.277350171,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,44,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,91.00850547,1,0,3.334412454,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,45,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,200,1,0,2.763530685,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,51,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,2.535082122,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,52,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,2.826080167,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,53,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,3.294490254,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,54,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,37.71313942,3,0,4.703538895,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,55,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,86.55126498,3,0,1.166403088,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,56,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,20.02781641,1,0,3.351366358,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,59,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,44.4527178,3,0,2.833331772,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,61,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,23.71541502,3,0,1.418062031,3,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,62,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,15.92039801,3,0,5.58626565,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,63,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,57.23172628,2,0,2.852111249,1,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,71,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,48.33538841,1,0,3.517283791,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,72,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,119.5325543,3,0,4.54891329,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,73,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,119.5325543,3,0,2.452576498,2,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,74,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,5.614035088,2,0,6.827084124,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,81,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,48.34515366,3,0,5.323702597,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,82,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,72.15346535,3,0,8.599890638,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,83,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,17.7920686,2,0,7.394282019,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,84,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,33.8740458,3,0,5.816067226,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,85,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,-2.748091603,3,0,8.407560815,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Coffs Harbour - Grafton,104,89,9.9931887,1,14.88533703,3,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,24.47643979,3,0,3.879472423,0,9875,9868,-0.070886076,0,0.884563288,3,-3.777335984,0
Far West and Orana,105,11,9.9931887,1,-23.17753827,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,69.97782705,1,0,1.775513209,3,10827,10977,1.385425326,2,5.035872523,0,0.299850075,2
Far West and Orana,105,12,9.9931887,1,-23.17753827,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,500.2145923,2,0,1.775513209,3,10827,10977,1.385425326,2,5.035872523,0,0.299850075,2
Far West and Orana,105,13,9.9931887,1,-23.17753827,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,24.48519041,1,1,1.934726957,2,10827,10977,1.385425326,2,5.035872523,0,0.299850075,2
Far West and Orana,105,14,9.9931887,1,-23.17753827,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,44.24119241,3,0,1.38456451,3,10827,10977,1.385425326,2,5.035872523,0,0.299850075,2
