sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,Nswscore,anzsco,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
New South Wales - Central West,103,55,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,55,1,87.4435411,3,0,1.166403088,3,-9.615384615,0
New South Wales - Central West,103,56,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,56,1,66.50717703,2,0,3.351366358,1,-9.615384615,0
New South Wales - Central West,103,59,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,59,1,62.62295082,3,0,2.833331772,1,-9.615384615,0
New South Wales - Central West,103,61,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,61,1,36.69821241,1,0,1.418062031,3,-9.615384615,0
New South Wales - Central West,103,62,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,62,1,20.10928962,1,0,5.58626565,0,-9.615384615,0
New South Wales - Central West,103,63,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,63,1,57.23172628,3,0,2.852111249,1,-9.615384615,0
New South Wales - Central West,103,71,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,71,1,66.56394453,3,0,3.517283791,0,-9.615384615,0
New South Wales - Central West,103,72,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,72,1,119.8770492,3,0,4.54891329,0,-9.615384615,0
New South Wales - Central West,103,73,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,73,1,119.8770492,3,0,2.452576498,2,-9.615384615,0
New South Wales - Central West,103,74,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,74,1,64.35006435,1,0,6.827084124,0,-9.615384615,0
New South Wales - Central West,103,81,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,81,1,35.52795031,0,0,5.323702597,0,-9.615384615,0
New South Wales - Central West,103,82,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,82,1,57.66016713,1,0,8.599890638,0,-9.615384615,0
New South Wales - Central West,103,83,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,83,1,-5.123339658,1,0,7.394282019,0,-9.615384615,0
New South Wales - Central West,103,84,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,84,1,143.3476395,1,0,5.816067226,0,-9.615384615,0
New South Wales - Central West,103,85,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,85,1,6.95900858,0,0,8.407560815,0,-9.615384615,0
New South Wales - Central West,103,89,16.86831306,1,0,0,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,,89,1,18.46361186,1,0,3.879472423,0,-9.615384615,0
Coffs Harbour - Grafton,104,11,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,11,1,433.2935561,2,0,1.775513209,3,1.639344262,1
Coffs Harbour - Grafton,104,12,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,12,1,500.2145923,3,0,1.775513209,3,1.639344262,1
Coffs Harbour - Grafton,104,13,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,13,1,161.1739365,2,1,1.934726957,2,1.639344262,1
Coffs Harbour - Grafton,104,14,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,14,1,11.54684096,1,0,1.38456451,3,1.639344262,1
Coffs Harbour - Grafton,104,21,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,21,1,299.4708995,2,0,3.044104943,1,1.639344262,1
Coffs Harbour - Grafton,104,22,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,22,1,165.1234568,3,0,2.395599968,2,1.639344262,1
Coffs Harbour - Grafton,104,23,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,23,1,130.9475397,3,2,2.744430198,2,1.639344262,1
Coffs Harbour - Grafton,104,24,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,24,1,123.5491071,2,1,1.983106736,2,1.639344262,1
Coffs Harbour - Grafton,104,25,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,25,1,229.5609756,0,3,0.842000852,3,1.639344262,1
Coffs Harbour - Grafton,104,26,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,26,1,120.0889248,3,1,2.189164464,2,1.639344262,1
Coffs Harbour - Grafton,104,27,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,27,1,118.940754,2,1,1.637641677,3,1.639344262,1
Coffs Harbour - Grafton,104,31,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,31,1,100,2,1,1.48376513,3,1.639344262,1
Coffs Harbour - Grafton,104,32,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,32,1,21.76560122,2,2,3.672178202,0,1.639344262,1
Coffs Harbour - Grafton,104,33,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,33,1,33.96674584,1,3,3.087091782,1,1.639344262,1
Coffs Harbour - Grafton,104,34,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,34,1,9.89010989,2,2,3.928639959,0,1.639344262,1
Coffs Harbour - Grafton,104,35,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,35,1,8.955223881,2,2,3.215717391,1,1.639344262,1
Coffs Harbour - Grafton,104,36,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,36,1,88.31775701,3,0,4.462419792,0,1.639344262,1
Coffs Harbour - Grafton,104,39,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,39,1,199.1525424,1,0,1.495232111,3,1.639344262,1
Coffs Harbour - Grafton,104,41,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,41,1,122.9712859,2,1,3.48189448,0,1.639344262,1
Coffs Harbour - Grafton,104,42,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,42,1,12.34106208,0,0,4.393815552,0,1.639344262,1
Coffs Harbour - Grafton,104,43,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,43,1,-13.05285868,1,0,5.277350171,0,1.639344262,1
Coffs Harbour - Grafton,104,44,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,44,1,91.00850547,1,0,3.334412454,1,1.639344262,1
Coffs Harbour - Grafton,104,45,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,45,1,200,1,0,2.763530685,2,1.639344262,1
Coffs Harbour - Grafton,104,51,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,51,1,52.88544358,2,0,2.535082122,2,1.639344262,1
Coffs Harbour - Grafton,104,52,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,52,1,52.88544358,2,0,2.826080167,1,1.639344262,1
Coffs Harbour - Grafton,104,53,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,53,1,52.88544358,2,0,3.294490254,1,1.639344262,1
Coffs Harbour - Grafton,104,54,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,54,1,37.71313942,3,0,4.703538895,0,1.639344262,1
Coffs Harbour - Grafton,104,55,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,55,1,86.55126498,3,0,1.166403088,3,1.639344262,1
Coffs Harbour - Grafton,104,56,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,56,1,20.02781641,1,0,3.351366358,1,1.639344262,1
Coffs Harbour - Grafton,104,59,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,59,1,44.4527178,3,0,2.833331772,1,1.639344262,1
Coffs Harbour - Grafton,104,61,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,61,1,23.71541502,3,0,1.418062031,3,1.639344262,1
Coffs Harbour - Grafton,104,62,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,62,1,15.92039801,3,0,5.58626565,0,1.639344262,1
Coffs Harbour - Grafton,104,63,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,63,1,57.23172628,2,0,2.852111249,1,1.639344262,1
Coffs Harbour - Grafton,104,71,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,71,1,48.33538841,1,0,3.517283791,0,1.639344262,1
Coffs Harbour - Grafton,104,72,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,72,1,119.5325543,3,0,4.54891329,0,1.639344262,1
Coffs Harbour - Grafton,104,73,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,73,1,119.5325543,3,0,2.452576498,2,1.639344262,1
Coffs Harbour - Grafton,104,74,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,74,1,5.614035088,2,0,6.827084124,0,1.639344262,1
Coffs Harbour - Grafton,104,81,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,81,1,48.34515366,3,0,5.323702597,0,1.639344262,1
Coffs Harbour - Grafton,104,82,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,82,1,72.15346535,3,0,8.599890638,0,1.639344262,1
Coffs Harbour - Grafton,104,83,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,83,1,17.7920686,2,0,7.394282019,0,1.639344262,1
Coffs Harbour - Grafton,104,84,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,84,1,33.8740458,3,0,5.816067226,0,1.639344262,1
Coffs Harbour - Grafton,104,85,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,85,1,-2.748091603,3,0,8.407560815,0,1.639344262,1
Coffs Harbour - Grafton,104,89,16.86831306,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,,89,1,24.47643979,3,0,3.879472423,0,1.639344262,1
Far West and Orana,105,11,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,11,1,69.97782705,1,0,1.775513209,3,0,1
Far West and Orana,105,12,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,12,1,500.2145923,2,0,1.775513209,3,0,1
Far West and Orana,105,13,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,13,1,24.48519041,1,1,1.934726957,2,0,1
Far West and Orana,105,14,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,14,1,44.24119241,3,0,1.38456451,3,0,1
Far West and Orana,105,21,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,21,1,33.30965909,1,0,3.044104943,1,0,1
Far West and Orana,105,22,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,22,1,72.55301794,2,0,2.395599968,2,0,1
Far West and Orana,105,23,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,23,1,130.9475397,0,2,2.744430198,2,0,1
Far West and Orana,105,24,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,24,1,83.36414048,2,1,1.983106736,2,0,1
Far West and Orana,105,25,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,25,1,105.9595407,3,3,0.842000852,3,0,1
Far West and Orana,105,26,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,26,1,120.0889248,3,1,2.189164464,2,0,1
Far West and Orana,105,27,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,27,1,65.04132231,2,1,1.637641677,3,0,1
Far West and Orana,105,31,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,31,1,62.3119015,0,1,1.48376513,3,0,1
Far West and Orana,105,32,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,32,1,21.76560122,1,2,3.672178202,0,0,1
Far West and Orana,105,33,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,33,1,33.96674584,1,3,3.087091782,1,0,1
Far West and Orana,105,34,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,34,1,29.35251799,3,2,3.928639959,0,0,1
Far West and Orana,105,35,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,35,1,8.955223881,2,2,3.215717391,1,0,1
Far West and Orana,105,36,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,36,1,88.31775701,0,0,4.462419792,0,0,1
Far West and Orana,105,39,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,39,1,135.479798,3,0,1.495232111,3,0,1
Far West and Orana,105,41,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,41,1,108.3188908,3,1,3.48189448,0,0,1
Far West and Orana,105,42,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,42,1,87.60162602,3,0,4.393815552,0,0,1
Far West and Orana,105,43,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,43,1,24.23146474,3,0,5.277350171,0,0,1
Far West and Orana,105,44,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,44,1,-15.98272138,1,0,3.334412454,1,0,1
Far West and Orana,105,45,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,45,1,-10.38834951,0,0,2.763530685,2,0,1
Far West and Orana,105,51,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,51,1,52.88544358,0,0,2.535082122,2,0,1
Far West and Orana,105,52,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,52,1,52.88544358,0,0,2.826080167,1,0,1
Far West and Orana,105,53,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,53,1,52.88544358,0,0,3.294490254,1,0,1
Far West and Orana,105,54,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,54,1,37.71313942,2,0,4.703538895,0,0,1
Far West and Orana,105,55,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,55,1,50,0,0,1.166403088,3,0,1
Far West and Orana,105,56,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,56,1,902.3809524,3,0,3.351366358,1,0,1
Far West and Orana,105,59,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,59,1,44.4527178,1,0,2.833331772,1,0,1
Far West and Orana,105,61,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,61,1,23.71541502,1,0,1.418062031,3,0,1
Far West and Orana,105,62,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,62,1,15.92039801,2,0,5.58626565,0,0,1
Far West and Orana,105,63,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,63,1,17.56007394,2,0,2.852111249,1,0,1
Far West and Orana,105,71,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,71,1,24.24486508,2,0,3.517283791,0,0,1
Far West and Orana,105,72,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,72,1,119.5325543,2,0,4.54891329,0,0,1
Far West and Orana,105,73,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,73,1,119.5325543,2,0,2.452576498,2,0,1
Far West and Orana,105,74,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,74,1,43.24324324,3,0,6.827084124,0,0,1
Far West and Orana,105,81,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,81,1,48.34515366,2,0,5.323702597,0,0,1
Far West and Orana,105,82,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,82,1,72.15346535,0,0,8.599890638,0,0,1
Far West and Orana,105,83,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,83,1,17.7920686,0,0,7.394282019,0,0,1
Far West and Orana,105,84,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,84,1,33.8740458,2,0,5.816067226,0,0,1
Far West and Orana,105,85,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,85,1,-2.748091603,1,0,8.407560815,0,0,1
Far West and Orana,105,89,16.86831306,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,,89,1,24.47643979,2,0,3.879472423,0,0,1
Hunter Valley exc Newcastle,106,11,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,11,1,91.80327869,2,0,1.775513209,3,36.95652174,3
Hunter Valley exc Newcastle,106,12,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,12,1,100.3076923,2,0,1.775513209,3,36.95652174,3
Hunter Valley exc Newcastle,106,13,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,13,1,11.08094349,1,1,1.934726957,2,36.95652174,3
Hunter Valley exc Newcastle,106,14,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,14,1,44.24119241,0,0,1.38456451,3,36.95652174,3
Hunter Valley exc Newcastle,106,21,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,21,1,28.59122402,0,0,3.044104943,1,36.95652174,3
Hunter Valley exc Newcastle,106,22,16.86831306,1,0.760853665,2,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,,22,1,37.44520977,0,0,2.395599968,2,36.95652174,3
